sample1	sample2	N_informative_sites	discordance	log_p	N_fit_iteration	N_generation	N_state_transition	seq_shared_best_traj	fract_sites_IBD
sid103	sid313	79	0.2278	-1.67466e+02	5	2.797	6	0.88907	0.81747
sid103	sid314	124	0.8871	-1.88827e+02	4	0.079	0	0.00000	0.00000
sid103	sid315	120	0.8833	-1.88646e+02	4	0.103	0	0.00000	0.00000
sid103	sid316	96	0.5833	-2.10343e+02	5	3.604	6	0.50647	0.38388
sid103	sid317	119	0.7983	-2.02048e+02	4	0.503	0	0.00000	0.00001
sid103	sid318	83	0.6988	-1.99760e+02	5	5.720	2	0.02559	0.16759
sid103	sid319	88	0.3636	-2.04875e+02	5	3.219	8	0.71156	0.60624
sid103	sid320	114	0.8070	-1.92646e+02	4	0.076	0	0.00000	0.00001
sid103	sid321	96	0.5312	-2.08708e+02	5	2.996	9	0.64590	0.49448
sid103	sid322	106	0.5849	-2.19973e+02	5	4.915	7	0.26475	0.31299
sid103	sid323	118	0.7966	-2.01974e+02	5	1.498	0	0.00000	0.00015
sid103	sid324	79	0.2278	-1.66070e+02	5	2.775	6	0.88907	0.81900
sid103	sid325	96	0.5833	-2.10343e+02	5	3.604	6	0.50647	0.38388
sid104	sid105	105	0.8000	-2.03879e+02	5	1.328	0	0.00000	0.01385
sid104	sid106	86	0.7791	-2.01551e+02	5	4.806	0	0.00000	0.07257
sid104	sid107	85	0.7882	-2.00731e+02	5	4.585	0	0.00000	0.06706
sid104	sid108	85	0.7882	-2.00054e+02	5	4.586	0	0.00000	0.06710
sid104	sid109	72	0.6111	-2.07886e+02	5	6.389	9	0.39800	0.43345
sid104	sid110	97	0.7423	-2.19105e+02	5	6.159	4	0.04442	0.16708
sid104	sid111	107	0.7009	-2.26015e+02	5	2.981	4	0.13360	0.18419
sid104	sid112	102	0.7941	-2.02492e+02	5	1.088	0	0.00000	0.03054
sid104	sid113	110	0.8273	-2.01586e+02	4	0.389	0	0.00000	0.00000
sid104	sid114	99	0.7980	-2.16460e+02	5	4.595	2	0.05015	0.08392
sid104	sid115	83	0.7831	-1.90685e+02	5	2.603	2	0.12476	0.18587
sid104	sid116	94	0.7872	-2.00705e+02	5	3.626	0	0.00000	0.03489
sid104	sid117	100	0.8100	-1.94680e+02	5	2.671	0	0.00000	0.00498
sid104	sid118	119	0.8655	-2.02167e+02	4	0.250	0	0.00000	0.00000
sid104	sid119	103	0.8252	-1.99383e+02	5	1.725	0	0.00000	0.00252
sid104	sid120	102	0.8235	-1.96519e+02	5	1.730	0	0.00000	0.00254
sid104	sid121	115	0.8609	-1.96818e+02	4	0.390	0	0.00000	0.00000
sid104	sid122	103	0.8252	-1.98816e+02	5	1.725	0	0.00000	0.00252
sid104	sid123	98	0.6939	-2.28287e+02	5	5.675	1	0.02343	0.14779
sid104	sid124	100	0.7900	-1.98721e+02	5	1.100	0	0.00000	0.03063
sid104	sid125	83	0.7831	-1.90695e+02	5	2.676	2	0.12476	0.18818
sid104	sid126	124	0.9274	-1.91452e+02	4	0.117	0	0.00000	0.00000
sid104	sid127	110	0.7636	-2.17703e+02	5	4.870	0	0.00000	0.04789
sid104	sid128	106	0.7925	-2.05695e+02	5	1.334	0	0.00000	0.01386
sid104	sid129	108	0.8241	-1.97344e+02	4	0.394	0	0.00000	0.00000
sid104	sid130	119	0.9328	-1.88999e+02	4	0.121	0	0.00000	0.00000
sid104	sid131	106	0.7642	-2.16018e+02	5	4.895	0	0.00000	0.04780
sid104	sid132	104	0.8365	-2.06023e+02	5	0.099	0	0.00000	0.00000
sid104	sid133	99	0.7980	-2.09165e+02	5	2.473	0	0.00000	0.00049
sid104	sid134	107	0.8224	-2.05271e+02	5	3.519	0	0.00000	0.00115
sid104	sid135	94	0.8936	-1.77698e+02	5	1.900	0	0.00000	0.01460
sid104	sid136	112	0.8304	-2.07020e+02	5	3.491	0	0.00000	0.00113
sid104	sid137	95	0.8842	-1.79447e+02	5	1.829	0	0.00000	0.01114
sid104	sid138	72	0.6111	-2.08138e+02	5	6.285	9	0.39800	0.42696
sid104	sid139	95	0.8842	-1.92134e+02	5	0.764	0	0.00000	0.01520
sid104	sid140	78	0.7308	-1.94722e+02	5	3.316	4	0.26865	0.30597
sid104	sid141	106	0.7642	-2.19541e+02	5	4.862	0	0.04046	0.07871
sid104	sid142	110	0.7545	-2.20059e+02	5	6.222	0	0.00000	0.07905
sid104	sid143	84	0.8810	-1.84644e+02	5	0.789	0	0.00000	0.00022
sid104	sid144	94	0.8936	-1.83340e+02	4	0.215	0	0.00000	0.00000
sid104	sid145	96	0.8854	-1.80678e+02	5	2.039	0	0.00000	0.02164
sid104	sid146	101	0.8119	-1.94284e+02	5	2.149	0	0.00000	0.00017
sid104	sid147	110	0.7455	-2.17649e+02	5	4.580	0	0.00000	0.00322
sid104	sid148	71	0.6197	-2.06203e+02	5	6.339	9	0.39800	0.42774
sid104	sid149	94	0.8936	-1.82192e+02	4	0.196	0	0.00000	0.00000
sid104	sid150	94	0.7979	-1.98955e+02	5	4.904	0	0.00000	0.00733
sid104	sid151	96	0.8958	-1.84721e+02	4	0.158	0	0.00000	0.00000
sid104	sid152	96	0.8854	-1.80678e+02	5	2.039	0	0.00000	0.02164
sid104	sid153	107	0.8131	-2.10356e+02	5	0.514	0	0.00000	0.00335
sid104	sid154	89	0.7978	-1.90279e+02	5	3.272	2	0.10788	0.13840
sid104	sid155	107	0.8131	-2.13590e+02	5	0.335	0	0.00000	0.00268
sid104	sid156	96	0.8854	-1.79647e+02	5	2.053	0	0.00000	0.02210
sid104	sid157	95	0.8947	-1.84725e+02	4	0.213	0	0.00000	0.00000
sid104	sid158	94	0.8404	-1.94682e+02	5	1.825	0	0.00000	0.04709
sid104	sid159	81	0.7778	-1.89437e+02	5	2.793	3	0.12882	0.19952
sid104	sid160	95	0.8947	-1.84725e+02	4	0.213	0	0.00000	0.00000
sid104	sid161	72	0.6111	-2.05980e+02	5	6.413	11	0.44238	0.43474
sid104	sid162	100	0.8700	-1.90310e+02	5	1.428	0	0.00000	0.00419
sid104	sid163	71	0.6056	-2.04266e+02	5	6.085	11	0.49809	0.45355
sid104	sid164	73	0.6164	-2.05764e+02	5	6.258	9	0.39800	0.42885
sid104	sid165	96	0.8854	-1.79647e+02	5	2.053	0	0.00000	0.02210
sid104	sid166	88	0.8068	-1.89691e+02	5	3.554	3	0.07905	0.19972
sid104	sid167	96	0.8854	-1.79647e+02	5	2.053	0	0.00000	0.02210
sid104	sid168	88	0.8068	-1.89691e+02	5	3.554	3	0.07905	0.19972
sid104	sid169	96	0.8854	-1.79647e+02	5	2.053	0	0.00000	0.02210
sid104	sid170	83	0.7711	-1.86738e+02	5	1.551	2	0.19511	0.17328
sid104	sid171	96	0.8854	-1.79647e+02	5	2.053	0	0.00000	0.02210
sid104	sid172	100	0.8200	-1.97687e+02	5	0.691	0	0.00000	0.00384
sid104	sid173	80	0.7500	-1.97063e+02	5	4.176	2	0.06190	0.20149
sid104	sid174	103	0.7379	-2.23412e+02	5	4.435	1	0.02343	0.13195
sid104	sid175	122	0.9262	-1.90002e+02	4	0.128	0	0.00000	0.00000
sid104	sid176	104	0.8269	-2.04859e+02	5	1.616	0	0.00000	0.00506
sid104	sid177	97	0.8144	-1.96896e+02	5	3.018	0	0.00000	0.00041
sid104	sid178	108	0.7130	-2.30628e+02	5	3.954	2	0.09354	0.07448
sid104	sid179	72	0.6111	-2.06543e+02	5	6.355	9	0.39800	0.43161
sid104	sid180	125	0.9280	-1.93621e+02	4	0.117	0	0.00000	0.00000
sid104	sid181	72	0.6111	-2.07137e+02	5	6.415	11	0.44238	0.43397
sid104	sid182	118	0.8644	-1.98951e+02	4	0.250	0	0.00000	0.00000
sid104	sid183	118	0.9237	-1.87342e+02	4	0.129	0	0.00000	0.00000
sid104	sid184	99	0.7677	-2.13784e+02	5	4.530	0	0.00000	0.01181
sid104	sid185	124	0.9274	-1.90972e+02	4	0.117	0	0.00000	0.00000
sid104	sid186	97	0.8247	-2.00832e+02	5	1.172	0	0.00000	0.00106
sid104	sid187	115	0.8609	-1.96054e+02	4	0.029	0	0.00000	0.00000
sid104	sid188	108	0.8148	-1.96703e+02	5	2.313	0	0.00000	0.00162
sid104	sid189	113	0.8230	-2.00781e+02	5	5.436	0	0.00000	0.02074
sid104	sid190	114	0.8421	-2.06123e+02	4	0.372	0	0.00000	0.00000
sid104	sid191	114	0.8246	-2.00203e+02	5	5.276	0	0.00000	0.00549
sid104	sid192	103	0.8738	-1.87981e+02	4	0.451	0	0.00000	0.00000
sid104	sid193	99	0.7778	-1.99610e+02	5	4.755	0	0.00000	0.10178
sid104	sid194	114	0.8421	-2.06449e+02	4	0.371	0	0.00000	0.00000
sid104	sid195	114	0.8509	-2.00795e+02	4	0.560	0	0.00000	0.00000
sid104	sid196	106	0.8868	-1.89738e+02	4	0.418	0	0.00000	0.00000
sid104	sid197	106	0.8868	-1.89738e+02	4	0.418	0	0.00000	0.00000
sid104	sid198	114	0.8246	-2.00203e+02	5	5.276	0	0.00000	0.00549
sid104	sid199	100	0.8800	-1.88455e+02	3	0.019	0	0.00000	0.00000
sid104	sid200	106	0.8679	-1.91471e+02	4	0.545	0	0.00000	0.00000
sid104	sid201	114	0.8421	-2.06123e+02	4	0.372	0	0.00000	0.00000
sid104	sid202	111	0.8739	-1.88495e+02	3	0.021	0	0.00000	0.00000
sid104	sid203	115	0.8609	-1.96054e+02	4	0.029	0	0.00000	0.00000
sid104	sid204	115	0.8609	-1.96534e+02	4	0.029	0	0.00000	0.00000
sid104	sid205	102	0.8824	-1.86546e+02	5	1.273	0	0.00000	0.00066
sid104	sid206	108	0.8611	-1.96866e+02	5	1.530	0	0.00000	0.00004
sid104	sid207	115	0.8522	-2.00881e+02	4	0.229	0	0.00000	0.00000
sid104	sid208	115	0.8522	-2.00881e+02	4	0.229	0	0.00000	0.00000
sid104	sid209	72	0.6111	-2.06604e+02	5	6.329	9	0.39800	0.43113
sid104	sid210	83	0.7831	-1.90248e+02	5	2.693	2	0.12476	0.18890
sid104	sid211	113	0.8584	-1.92067e+02	4	0.172	0	0.00000	0.00000
sid104	sid212	73	0.6164	-2.05764e+02	5	6.258	9	0.39800	0.42885
sid104	sid213	72	0.6111	-2.06001e+02	5	6.317	9	0.39800	0.43153
sid104	sid214	73	0.6164	-2.05825e+02	5	6.232	9	0.39800	0.42837
sid104	sid215	73	0.6164	-2.05825e+02	5	6.232	9	0.39800	0.42837
sid104	sid216	112	0.8661	-1.91865e+02	4	0.155	0	0.00000	0.00000
sid104	sid217	104	0.7885	-2.02238e+02	5	2.182	1	0.04135	0.06703
sid104	sid218	119	0.8655	-2.00428e+02	4	0.248	0	0.00000	0.00000
sid104	sid219	114	0.8596	-1.93631e+02	4	0.167	0	0.00000	0.00000
sid104	sid220	124	0.9274	-1.90972e+02	4	0.117	0	0.00000	0.00000
sid104	sid221	119	0.8655	-2.01601e+02	4	0.250	0	0.00000	0.00000
sid104	sid222	114	0.8596	-1.94111e+02	4	0.166	0	0.00000	0.00000
sid104	sid223	117	0.8632	-1.98588e+02	4	0.250	0	0.00000	0.00000
sid104	sid224	104	0.8462	-1.93856e+02	5	0.086	0	0.00000	0.00000
sid104	sid225	124	0.9274	-1.90972e+02	4	0.117	0	0.00000	0.00000
sid104	sid226	83	0.7831	-1.90248e+02	5	2.693	2	0.12476	0.18890
sid104	sid227	119	0.8655	-2.00428e+02	4	0.248	0	0.00000	0.00000
sid104	sid228	104	0.8750	-1.97362e+02	5	1.264	0	0.00000	0.00014
sid104	sid229	73	0.6164	-2.05825e+02	5	6.232	9	0.39800	0.42837
sid104	sid230	72	0.6111	-2.05980e+02	5	6.413	11	0.44238	0.43474
sid104	sid231	119	0.8655	-2.00428e+02	4	0.248	0	0.00000	0.00000
sid104	sid232	83	0.7831	-1.90248e+02	5	2.693	2	0.12476	0.18890
sid104	sid233	83	0.7831	-1.90237e+02	5	2.619	2	0.12476	0.18658
sid104	sid234	104	0.8077	-1.98098e+02	5	4.281	0	0.00000	0.02228
sid104	sid235	114	0.8596	-1.94111e+02	4	0.166	0	0.00000	0.00000
sid104	sid236	109	0.7706	-2.12308e+02	4	0.551	0	0.00000	0.00000
sid104	sid237	96	0.7708	-2.03681e+02	5	0.950	0	0.00000	0.00006
sid104	sid238	95	0.7684	-2.04054e+02	5	0.961	0	0.00000	0.00006
sid104	sid239	102	0.7843	-2.13151e+02	5	1.332	0	0.00000	0.00007
sid104	sid240	113	0.9027	-1.99497e+02	5	1.091	0	0.00000	0.00004
sid104	sid241	103	0.7864	-2.13680e+02	4	0.451	0	0.00000	0.00000
sid104	sid242	106	0.8679	-1.91471e+02	4	0.545	0	0.00000	0.00000
sid104	sid243	93	0.8602	-1.84780e+02	5	1.767	0	0.00000	0.00058
sid104	sid244	105	0.7619	-2.24245e+02	5	4.336	0	0.00000	0.02743
sid104	sid245	83	0.7831	-1.93267e+02	5	0.654	0	0.00000	0.00116
sid104	sid246	93	0.7419	-2.09455e+02	5	3.667	4	0.12089	0.21216
sid104	sid247	102	0.8333	-2.02402e+02	5	1.991	0	0.00000	0.00069
sid104	sid248	101	0.7426	-2.18233e+02	5	5.206	3	0.06440	0.15620
sid104	sid249	94	0.7021	-2.15629e+02	5	4.055	7	0.24594	0.28214
sid104	sid250	110	0.8364	-2.17595e+02	5	0.901	0	0.00000	0.00005
sid104	sid251	143	0.8182	-2.69344e+02	4	0.179	0	0.00000	0.00000
sid104	sid252	104	0.8654	-1.99402e+02	5	1.742	0	0.00000	0.00172
sid104	sid253	111	0.8018	-2.13233e+02	5	3.949	0	0.00000	0.00376
sid104	sid254	110	0.8364	-1.99605e+02	4	0.085	0	0.00000	0.00000
sid104	sid255	102	0.8627	-1.88988e+02	4	0.590	0	0.00000	0.00000
sid104	sid256	114	0.8246	-2.00203e+02	5	5.276	0	0.00000	0.00549
sid104	sid257	87	0.6782	-2.05111e+02	5	4.078	2	0.08751	0.20320
sid104	sid258	112	0.8393	-1.95267e+02	4	0.200	0	0.00000	0.00000
sid104	sid259	114	0.8246	-2.00203e+02	5	5.276	0	0.00000	0.00549
sid104	sid260	116	0.8448	-1.94364e+02	4	1.025	0	0.00000	0.00001
sid104	sid261	115	0.8522	-2.00881e+02	4	0.229	0	0.00000	0.00000
sid104	sid262	114	0.8509	-1.99496e+02	4	0.237	0	0.00000	0.00000
sid104	sid263	107	0.8131	-1.96631e+02	5	2.478	0	0.00000	0.00187
sid104	sid264	105	0.8857	-1.89653e+02	4	0.426	0	0.00000	0.00000
sid104	sid265	105	0.8667	-1.91447e+02	5	2.988	0	0.00000	0.00110
sid104	sid266	115	0.8522	-2.00881e+02	4	0.229	0	0.00000	0.00000
sid104	sid267	114	0.8509	-1.99496e+02	4	0.237	0	0.00000	0.00000
sid104	sid268	108	0.8148	-2.01423e+02	4	0.078	0	0.00000	0.00000
sid104	sid269	124	0.9274	-1.90972e+02	4	0.117	0	0.00000	0.00000
sid104	sid270	113	0.8053	-2.07630e+02	4	0.764	0	0.00000	0.00000
sid104	sid271	112	0.8125	-1.99950e+02	5	4.839	0	0.00000	0.00866
sid104	sid272	115	0.8435	-2.02642e+02	5	1.393	0	0.00000	0.00014
sid104	sid273	115	0.8174	-2.04386e+02	5	1.596	0	0.00000	0.00011
sid104	sid274	117	0.8120	-2.14193e+02	5	4.665	0	0.00000	0.04322
sid104	sid275	73	0.6164	-2.05764e+02	5	6.258	9	0.39800	0.42885
sid104	sid276	119	0.8151	-2.04768e+02	5	3.570	0	0.00000	0.00024
sid104	sid277	117	0.8120	-2.03570e+02	4	0.732	0	0.00000	0.00000
sid104	sid278	107	0.8785	-1.87590e+02	5	0.030	0	0.00000	0.00222
sid104	sid279	110	0.8273	-2.07370e+02	5	1.173	0	0.00000	0.00001
sid104	sid280	117	0.8120	-2.03570e+02	4	0.732	0	0.00000	0.00000
sid104	sid281	113	0.8761	-1.94764e+02	4	0.118	0	0.00000	0.00000
sid104	sid282	113	0.8053	-2.01246e+02	5	4.964	0	0.00000	0.00960
sid104	sid283	113	0.8761	-1.94285e+02	4	0.119	0	0.00000	0.00000
sid104	sid284	113	0.8319	-2.03462e+02	5	1.865	0	0.00000	0.00041
sid104	sid285	112	0.8214	-2.02112e+02	5	5.825	0	0.00000	0.03051
sid104	sid286	106	0.8868	-1.89738e+02	4	0.418	0	0.00000	0.00000
sid104	sid287	109	0.8532	-1.97080e+02	4	0.442	0	0.00000	0.00000
sid104	sid288	95	0.7579	-2.04249e+02	5	3.245	0	0.00000	0.06111
sid104	sid289	91	0.6593	-2.35306e+02	5	7.618	10	0.20031	0.29496
sid104	sid290	106	0.8019	-2.04527e+02	5	1.304	0	0.00000	0.01372
sid104	sid291	101	0.8218	-2.01147e+02	5	0.835	0	0.00000	0.01012
sid104	sid292	104	0.8462	-1.95240e+02	4	0.176	0	0.00000	0.00000
sid104	sid293	106	0.7925	-2.05695e+02	5	1.334	0	0.00000	0.01386
sid104	sid294	106	0.7925	-2.05695e+02	5	1.334	0	0.00000	0.01386
sid104	sid295	116	0.7845	-2.13492e+02	5	0.689	0	0.00000	0.00015
sid104	sid296	108	0.8704	-1.90875e+02	4	0.276	0	0.00000	0.00000
sid104	sid297	112	0.8393	-2.01018e+02	4	0.503	0	0.00000	0.00000
sid104	sid298	110	0.8364	-1.99325e+02	4	0.435	0	0.00000	0.00000
sid104	sid299	103	0.8350	-1.94866e+02	5	4.227	0	0.00000	0.02355
sid104	sid300	105	0.8286	-1.94540e+02	5	3.075	0	0.00000	0.00056
sid104	sid301	113	0.8761	-1.94610e+02	4	0.064	0	0.00000	0.00000
sid104	sid302	145	0.8207	-2.69965e+02	4	0.177	0	0.00000	0.00000
sid104	sid303	105	0.8762	-1.93391e+02	5	0.172	0	0.00000	0.00242
sid104	sid304	105	0.8762	-1.88093e+02	5	0.111	0	0.00000	0.00000
sid104	sid305	101	0.8218	-1.95732e+02	5	2.962	2	0.08775	0.07898
sid104	sid306	101	0.8317	-1.93453e+02	5	4.098	0	0.00000	0.03992
sid104	sid307	105	0.8095	-2.02221e+02	5	4.881	0	0.00000	0.01170
sid104	sid308	107	0.8224	-1.96780e+02	4	0.395	0	0.00000	0.00000
sid104	sid309	114	0.8596	-1.95402e+02	4	0.188	0	0.00000	0.00000
sid104	sid310	105	0.8667	-1.98609e+02	5	1.273	0	0.00000	0.00014
sid104	sid311	118	0.8644	-1.98318e+02	4	0.250	0	0.00000	0.00000
sid104	sid312	105	0.8667	-1.90651e+02	5	0.213	0	0.00000	0.00447
sid104	sid313	108	0.8241	-1.96297e+02	4	0.397	0	0.00000	0.00000
sid104	sid314	109	0.8807	-1.93093e+02	5	0.142	0	0.00000	0.00262
sid104	sid315	107	0.8692	-1.94705e+02	5	0.179	0	0.00000	0.00203
sid104	sid316	108	0.8704	-1.91355e+02	4	0.261	0	0.00000	0.00000
sid104	sid317	106	0.8019	-2.04527e+02	5	1.304	0	0.00000	0.01372
sid104	sid318	80	0.8125	-1.86207e+02	5	1.497	0	0.00000	0.03077
sid104	sid319	115	0.8609	-1.97585e+02	4	0.164	0	0.00000	0.00000
sid104	sid320	101	0.8119	-1.94265e+02	5	2.605	0	0.00000	0.00466
sid104	sid321	120	0.9250	-1.91832e+02	4	0.122	0	0.00000	0.00000
sid104	sid322	110	0.7455	-2.12625e+02	5	2.554	0	0.00000	0.03323
sid104	sid323	106	0.7925	-2.05695e+02	5	1.334	0	0.00000	0.01386
sid104	sid324	108	0.8241	-1.96891e+02	4	0.253	0	0.00000	0.00000
sid104	sid325	108	0.8704	-1.91355e+02	4	0.261	0	0.00000	0.00000
sid105	sid106	94	0.7979	-1.94362e+02	5	0.724	1	0.22092	0.09560
sid105	sid107	94	0.7979	-1.95694e+02	5	0.723	1	0.22092	0.09554
sid105	sid108	94	0.7979	-1.94362e+02	5	0.724	1	0.22092	0.09560
sid105	sid109	91	0.8132	-1.82128e+02	5	1.903	0	0.00000	0.04930
sid105	sid110	108	0.7870	-2.05258e+02	4	0.498	0	0.00000	0.00000
sid105	sid111	118	0.7542	-2.27840e+02	5	5.294	0	0.00000	0.00746
sid105	sid112	77	0.2987	-1.91614e+02	5	5.077	12	0.79462	0.75134
sid105	sid113	113	0.7965	-2.00364e+02	5	2.673	0	0.00000	0.00305
sid105	sid114	114	0.8596	-2.05345e+02	4	0.257	0	0.00000	0.00000
sid105	sid115	95	0.8526	-1.76297e+02	5	0.235	0	0.00000	0.00001
sid105	sid116	105	0.8381	-1.92485e+02	4	0.023	0	0.00000	0.00000
sid105	sid117	93	0.6129	-2.04762e+02	5	2.631	2	0.18925	0.23248
sid105	sid118	119	0.7899	-2.09858e+02	5	2.377	0	0.00000	0.00081
sid105	sid119	111	0.8378	-1.95271e+02	3	0.042	0	0.00000	0.00000
sid105	sid120	111	0.8378	-1.95345e+02	3	0.042	0	0.00000	0.00000
sid105	sid121	115	0.7826	-2.04525e+02	5	2.517	0	0.00000	0.00108
sid105	sid122	111	0.8378	-1.94705e+02	3	0.042	0	0.00000	0.00000
sid105	sid123	116	0.8190	-2.11632e+02	4	0.103	0	0.00000	0.00000
sid105	sid124	76	0.2895	-1.90521e+02	5	5.394	13	0.83752	0.76163
sid105	sid125	96	0.8542	-1.76572e+02	5	0.119	0	0.00000	0.00000
sid105	sid126	118	0.7966	-2.07409e+02	5	0.977	0	0.00000	0.00006
sid105	sid127	105	0.6381	-2.22817e+02	5	2.857	2	0.16068	0.27324
sid105	sid128	68	0.0000	-1.34476e+02	3	0.022	0	1.00000	1.00000
sid105	sid129	112	0.7946	-1.98419e+02	5	2.712	0	0.00000	0.00320
sid105	sid130	113	0.7876	-2.06266e+02	5	1.036	0	0.00000	0.00013
sid105	sid131	102	0.6471	-2.20901e+02	5	2.843	2	0.16068	0.27184
sid105	sid132	115	0.8870	-1.96488e+02	4	0.155	0	0.00000	0.00000
sid105	sid133	106	0.7925	-2.07877e+02	4	0.064	0	0.00000	0.00000
sid105	sid134	115	0.8261	-2.02240e+02	5	0.097	0	0.00000	0.00000
sid105	sid135	99	0.8687	-1.77237e+02	5	0.954	0	0.00000	0.00018
sid105	sid136	120	0.8333	-2.04509e+02	4	0.044	0	0.00000	0.00000
sid105	sid137	100	0.8600	-1.79065e+02	5	0.762	0	0.00000	0.00004
sid105	sid138	89	0.8090	-1.81825e+02	5	2.216	1	0.02985	0.06164
sid105	sid139	97	0.8144	-1.97037e+02	5	0.055	0	0.00000	0.01452
sid105	sid140	96	0.8750	-1.76362e+02	5	1.580	0	0.00000	0.02298
sid105	sid141	111	0.7658	-2.12021e+02	4	0.270	0	0.00000	0.00000
sid105	sid142	119	0.7563	-2.15904e+02	4	0.369	0	0.00000	0.00000
sid105	sid143	87	0.8621	-1.81555e+02	4	0.491	0	0.00000	0.00001
sid105	sid144	102	0.9020	-1.79161e+02	5	0.830	0	0.00000	0.00012
sid105	sid145	101	0.8614	-1.80007e+02	4	0.592	0	0.00000	0.00002
sid105	sid146	103	0.7670	-2.02346e+02	5	3.499	4	0.14347	0.15583
sid105	sid147	117	0.7607	-2.10739e+02	4	0.490	0	0.00000	0.00000
sid105	sid148	91	0.8132	-1.81092e+02	5	1.861	0	0.00000	0.04837
sid105	sid149	102	0.9020	-1.78012e+02	5	0.782	0	0.00000	0.00010
sid105	sid150	105	0.8476	-1.87300e+02	4	0.113	0	0.00000	0.00000
sid105	sid151	104	0.9038	-1.80538e+02	5	0.668	0	0.00000	0.00007
sid105	sid152	101	0.8614	-1.80007e+02	4	0.592	0	0.00000	0.00002
sid105	sid153	117	0.8376	-2.03468e+02	5	1.043	0	0.00000	0.01481
sid105	sid154	101	0.8614	-1.76114e+02	5	2.447	0	0.00000	0.00881
sid105	sid155	118	0.8390	-2.07424e+02	5	0.284	0	0.00000	0.00283
sid105	sid156	101	0.8614	-1.78961e+02	4	0.619	0	0.00000	0.00002
sid105	sid157	103	0.9029	-1.80545e+02	5	0.823	0	0.00000	0.00011
sid105	sid158	99	0.8283	-1.92065e+02	4	0.500	0	0.00000	0.00000
sid105	sid159	93	0.8387	-1.76492e+02	4	1.001	1	0.09604	0.05235
sid105	sid160	103	0.9029	-1.80545e+02	5	0.823	0	0.00000	0.00011
sid105	sid161	92	0.8152	-1.80646e+02	5	1.817	0	0.00000	0.04954
sid105	sid162	111	0.9009	-1.82747e+02	3	0.022	0	0.00000	0.00000
sid105	sid163	92	0.8152	-1.80406e+02	5	1.817	0	0.00000	0.04937
sid105	sid164	92	0.8152	-1.81300e+02	5	1.817	0	0.00000	0.04953
sid105	sid165	101	0.8614	-1.78961e+02	4	0.619	0	0.00000	0.00002
sid105	sid166	98	0.8571	-1.76403e+02	5	1.175	0	0.00000	0.02063
sid105	sid167	101	0.8614	-1.78961e+02	4	0.619	0	0.00000	0.00002
sid105	sid168	98	0.8571	-1.76403e+02	5	1.175	0	0.00000	0.02063
sid105	sid169	101	0.8614	-1.78961e+02	4	0.619	0	0.00000	0.00002
sid105	sid170	92	0.8043	-1.81352e+02	5	0.152	0	0.00000	0.00447
sid105	sid171	101	0.8614	-1.78961e+02	4	0.619	0	0.00000	0.00002
sid105	sid172	85	0.5176	-2.16756e+02	5	4.216	8	0.46047	0.44590
sid105	sid173	93	0.8280	-1.79866e+02	5	0.749	0	0.00000	0.00601
sid105	sid174	117	0.8120	-2.12632e+02	4	0.111	0	0.00000	0.00000
sid105	sid175	116	0.7931	-2.05965e+02	5	1.035	0	0.00000	0.00013
sid105	sid176	111	0.8198	-2.02820e+02	5	3.404	0	0.00000	0.00098
sid105	sid177	105	0.8286	-1.94083e+02	5	3.309	0	0.00000	0.03598
sid105	sid178	117	0.7521	-2.22726e+02	5	1.968	0	0.00000	0.00006
sid105	sid179	91	0.8132	-1.80961e+02	5	1.998	0	0.00000	0.05130
sid105	sid180	119	0.7983	-2.09579e+02	5	0.977	0	0.00000	0.00006
sid105	sid181	92	0.8152	-1.81666e+02	5	1.852	0	0.00000	0.04824
sid105	sid182	118	0.7881	-2.07296e+02	5	2.374	0	0.00000	0.00080
sid105	sid183	111	0.7928	-2.00438e+02	5	1.089	0	0.00000	0.00007
sid105	sid184	110	0.8273	-2.04014e+02	4	0.498	0	0.00000	0.00000
sid105	sid185	118	0.7966	-2.06930e+02	5	0.977	0	0.00000	0.00006
sid105	sid186	108	0.8611	-1.94464e+02	5	2.007	0	0.00000	0.02332
sid105	sid187	118	0.8305	-1.97665e+02	5	0.230	0	0.00000	0.00143
sid105	sid188	114	0.8246	-1.92943e+02	5	2.240	0	0.00000	0.00576
sid105	sid189	117	0.8034	-2.00783e+02	5	2.552	0	0.00000	0.01522
sid105	sid190	119	0.8319	-2.04919e+02	5	0.139	0	0.00000	0.00031
sid105	sid191	117	0.8034	-2.00783e+02	5	2.552	0	0.00000	0.01522
sid105	sid192	106	0.8491	-1.88254e+02	4	0.600	0	0.00000	0.00001
sid105	sid193	106	0.7925	-1.91408e+02	5	1.479	0	0.00000	0.00027
sid105	sid194	119	0.8319	-2.05245e+02	5	0.138	0	0.00000	0.00031
sid105	sid195	122	0.8689	-1.95608e+02	4	0.099	0	0.00000	0.00000
sid105	sid196	109	0.8624	-1.90010e+02	4	0.555	0	0.00000	0.00001
sid105	sid197	109	0.8624	-1.90010e+02	4	0.555	0	0.00000	0.00001
sid105	sid198	117	0.8034	-2.00783e+02	5	2.552	0	0.00000	0.01522
sid105	sid199	103	0.8350	-1.91197e+02	4	0.227	0	0.00000	0.00000
sid105	sid200	112	0.8750	-1.87642e+02	5	0.127	0	0.00000	0.00177
sid105	sid201	119	0.8319	-2.04919e+02	5	0.139	0	0.00000	0.00031
sid105	sid202	113	0.8319	-1.91664e+02	5	0.223	0	0.00000	0.00144
